path,category,reason,width,height,mode,file_size_kb
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411086424.jpg,HEALTHY,exact_duplicate_of:1722410978383.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411119917.jpg,HEALTHY,exact_duplicate_of:1722411029244.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411638453.jpg,HEALTHY,exact_duplicate_of:1722410857428.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411346187.jpg,HEALTHY,exact_duplicate_of:1722410978383.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411889472.jpg,HEALTHY,exact_duplicate_of:1722346156447.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411827504.jpg,HEALTHY,exact_duplicate_of:1722346126094.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411910476.jpg,HEALTHY,exact_duplicate_of:1722346206033.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411920763.jpg,HEALTHY,exact_duplicate_of:1722411507611.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411937488.jpg,HEALTHY,exact_duplicate_of:1722346250759.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411967478.jpg,HEALTHY,exact_duplicate_of:1722346302561.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411952062.jpg,HEALTHY,exact_duplicate_of:1722346302561.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722411983670.jpg,HEALTHY,exact_duplicate_of:1722346358957.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412026690.jpg,HEALTHY,exact_duplicate_of:1722346440870.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412044169.jpg,HEALTHY,exact_duplicate_of:1722346518783.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412000120.jpg,HEALTHY,exact_duplicate_of:1722346358957.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412096277.jpg,HEALTHY,exact_duplicate_of:1722346558552.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412077809.jpg,HEALTHY,exact_duplicate_of:1722346518783.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412114836.jpg,HEALTHY,exact_duplicate_of:1722346592966.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412105661.jpg,HEALTHY,exact_duplicate_of:1722412009513.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412112271.jpg,HEALTHY,exact_duplicate_of:1722411971601.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412144131.jpg,HEALTHY,exact_duplicate_of:1722346518783.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412249904.jpg,HEALTHY,exact_duplicate_of:1722346689552.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412175909.jpg,HEALTHY,exact_duplicate_of:1722346622639.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412330211.jpg,HEALTHY,exact_duplicate_of:1722346751725.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412271862.jpg,HEALTHY,exact_duplicate_of:1722346810134.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412296681.jpg,HEALTHY,exact_duplicate_of:1722346838685.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412377045.jpg,HEALTHY,exact_duplicate_of:1722346872486.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412469925.jpg,HEALTHY,exact_duplicate_of:1722346909628.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412503496.jpg,HEALTHY,exact_duplicate_of:1722347016323.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412487658.jpg,HEALTHY,exact_duplicate_of:1722346934170.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412515944.jpg,HEALTHY,exact_duplicate_of:1722347060831.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412531571.jpg,HEALTHY,exact_duplicate_of:1722347060831.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412735272.jpg,HEALTHY,exact_duplicate_of:1722411968432.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412834545.jpg,HEALTHY,exact_duplicate_of:1722411507611.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412930981.jpg,HEALTHY,exact_duplicate_of:1722412009513.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722412938140.jpg,HEALTHY,exact_duplicate_of:1722411971601.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413087969.jpg,HEALTHY,exact_duplicate_of:1722413038704.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413109374.jpg,HEALTHY,exact_duplicate_of:1722258126257.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413166513.jpg,HEALTHY,exact_duplicate_of:1722413038704.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413220673.jpg,HEALTHY,exact_duplicate_of:1722258126257.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413256764.jpg,HEALTHY,exact_duplicate_of:1722411029244.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413201505.jpg,HEALTHY,exact_duplicate_of:1722258106315.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413238850.jpg,HEALTHY,exact_duplicate_of:1722258169091.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413283070.jpg,HEALTHY,exact_duplicate_of:1722258228210.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413319574.jpg,HEALTHY,exact_duplicate_of:1722258228210.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413258277.jpg,HEALTHY,exact_duplicate_of:1722258200405.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413333274.jpg,HEALTHY,exact_duplicate_of:1722258263446.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413405365.jpg,HEALTHY,exact_duplicate_of:1722410889092.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413446215.jpg,HEALTHY,exact_duplicate_of:1722413429946.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413482656.jpg,HEALTHY,exact_duplicate_of:1722410708957.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413580586.jpg,HEALTHY,exact_duplicate_of:1722413551822.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413612499.jpg,HEALTHY,exact_duplicate_of:1722413629072.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413668352.jpg,HEALTHY,exact_duplicate_of:1722413629072.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413686295.jpg,HEALTHY,exact_duplicate_of:1722413650094.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413822139.jpg,HEALTHY,exact_duplicate_of:1722411029244.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413883320.jpg,HEALTHY,exact_duplicate_of:1722413524198.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413828203.jpg,HEALTHY,exact_duplicate_of:1722413038704.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413915834.jpg,HEALTHY,exact_duplicate_of:1722413895452.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413964405.jpg,HEALTHY,exact_duplicate_of:1722413524198.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722413982737.jpg,HEALTHY,exact_duplicate_of:1722413306528.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414042486.jpg,HEALTHY,exact_duplicate_of:1722413306528.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414124597.jpg,HEALTHY,exact_duplicate_of:1722414035635.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414127802.jpg,HEALTHY,exact_duplicate_of:1722413796975.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414240739.jpg,HEALTHY,exact_duplicate_of:1722414211679.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414319909.jpg,HEALTHY,exact_duplicate_of:1722414299265.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414359409.jpg,HEALTHY,exact_duplicate_of:1722413524198.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414357124.jpg,HEALTHY,exact_duplicate_of:1722414147120.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414387816.jpg,HEALTHY,exact_duplicate_of:1722414409598.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414486986.jpg,HEALTHY,exact_duplicate_of:1722414035635.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414610383.jpg,HEALTHY,exact_duplicate_of:1722414576071.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414638922.jpg,HEALTHY,exact_duplicate_of:1722414482567.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414641379.jpg,HEALTHY,exact_duplicate_of:1722414035635.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414679536.jpg,HEALTHY,exact_duplicate_of:1722414576071.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414647325.jpg,HEALTHY,exact_duplicate_of:1722414610589.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414698838.jpg,HEALTHY,exact_duplicate_of:1722414572630.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414804345.jpg,HEALTHY,exact_duplicate_of:1722414762657.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414886283.jpg,HEALTHY,exact_duplicate_of:1722414035635.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415179795.jpg,HEALTHY,exact_duplicate_of:1722414839325.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415207223.jpg,HEALTHY,exact_duplicate_of:1722414482567.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415424131.jpg,HEALTHY,exact_duplicate_of:1722414866559.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415203561.jpg,HEALTHY,exact_duplicate_of:1722414035635.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722414904244.jpg,HEALTHY,exact_duplicate_of:1722414777706.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415500899.jpg,HEALTHY,exact_duplicate_of:1722413427844.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415502363.jpg,HEALTHY,exact_duplicate_of:1722414694588.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415450770.jpg,HEALTHY,exact_duplicate_of:1722414035635.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415629967.jpg,HEALTHY,exact_duplicate_of:1722414482567.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415542545.jpg,HEALTHY,exact_duplicate_of:1722414866559.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415624791.jpg,HEALTHY,exact_duplicate_of:1722414035635.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415695005.jpg,HEALTHY,exact_duplicate_of:1722413427844.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415658013.jpg,HEALTHY,exact_duplicate_of:1722415718885.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415720711.jpg,HEALTHY,exact_duplicate_of:1722410337186.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415810739.jpg,HEALTHY,exact_duplicate_of:1722415270787.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415835103.jpg,HEALTHY,exact_duplicate_of:1722415039922.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415862636.jpg,HEALTHY,exact_duplicate_of:1722411700534.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415867342.jpg,HEALTHY,exact_duplicate_of:1722415452962.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415879833.jpg,HEALTHY,exact_duplicate_of:1722415054644.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415870419.jpg,HEALTHY,exact_duplicate_of:1722415804012.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415946581.jpg,HEALTHY,exact_duplicate_of:1722415901987.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722415890714.jpg,HEALTHY,exact_duplicate_of:1722415942732.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416015007.jpg,HEALTHY,exact_duplicate_of:1722415803886.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416032632.jpg,HEALTHY,exact_duplicate_of:1722415928293.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416066501.jpg,HEALTHY,exact_duplicate_of:1722411700534.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416095703.jpg,HEALTHY,exact_duplicate_of:1722416042074.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416131115.jpg,HEALTHY,exact_duplicate_of:1722415762123.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416105359.jpg,HEALTHY,exact_duplicate_of:1722415976869.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416391306.jpg,HEALTHY,exact_duplicate_of:1722415803886.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416275282.jpg,HEALTHY,exact_duplicate_of:1722416210970.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416385038.jpg,HEALTHY,exact_duplicate_of:1722415976869.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416490349.jpg,HEALTHY,exact_duplicate_of:1722415803886.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416313050.jpg,HEALTHY,exact_duplicate_of:1722416359475.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416495356.jpg,HEALTHY,exact_duplicate_of:1722415761460.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416653990.jpg,HEALTHY,exact_duplicate_of:1722413277219.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416658023.jpg,HEALTHY,exact_duplicate_of:1722415270787.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416685770.jpg,HEALTHY,exact_duplicate_of:1722416653153.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416674981.jpg,HEALTHY,exact_duplicate_of:1722411700534.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416750211.jpg,HEALTHY,exact_duplicate_of:1722415976869.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722416751980.jpg,HEALTHY,exact_duplicate_of:1722411700534.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417012484.jpg,HEALTHY,exact_duplicate_of:1722411700534.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417011176.jpg,HEALTHY,exact_duplicate_of:1722415039922.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417165849.jpg,HEALTHY,exact_duplicate_of:1722417078982.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417219370.jpg,HEALTHY,exact_duplicate_of:1722417141371.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417235657.jpg,HEALTHY,exact_duplicate_of:1722417194215.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417316229.jpg,HEALTHY,exact_duplicate_of:1722413038704.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417336931.jpg,HEALTHY,exact_duplicate_of:1722411657923.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417346647.jpg,HEALTHY,exact_duplicate_of:1722414684102.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417364322.jpg,HEALTHY,exact_duplicate_of:1722417317829.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417370702.jpg,HEALTHY,exact_duplicate_of:1722413524198.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417412220.jpg,HEALTHY,exact_duplicate_of:1722417369366.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417410639.jpg,HEALTHY,exact_duplicate_of:1722413524198.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417473571.jpg,HEALTHY,exact_duplicate_of:1722413524198.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417505985.jpg,HEALTHY,exact_duplicate_of:1722413524198.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417516648.jpg,HEALTHY,exact_duplicate_of:1722417477214.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417555431.jpg,HEALTHY,exact_duplicate_of:1722414694588.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417583913.jpg,HEALTHY,exact_duplicate_of:1722417267879.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417626861.jpg,HEALTHY,exact_duplicate_of:1722410337186.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417663884.jpg,HEALTHY,exact_duplicate_of:1722414694588.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417668235.jpg,HEALTHY,exact_duplicate_of:1722417545511.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417673016.jpg,HEALTHY,exact_duplicate_of:1722417630663.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417752955.jpg,HEALTHY,exact_duplicate_of:1722417640034.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417782540.jpg,HEALTHY,exact_duplicate_of:1722417663775.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417830262.jpg,HEALTHY,exact_duplicate_of:1722417871815.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417965075.jpg,HEALTHY,exact_duplicate_of:1722417880162.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722417937136.jpg,HEALTHY,exact_duplicate_of:1722417894662.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418069035.jpg,HEALTHY,exact_duplicate_of:1722415901987.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418157605.jpg,HEALTHY,exact_duplicate_of:1722416042074.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418167048.jpg,HEALTHY,exact_duplicate_of:1722417477214.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418207703.jpg,HEALTHY,exact_duplicate_of:1722418073420.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418250533.jpg,HEALTHY,exact_duplicate_of:1722418073420.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418351721.jpg,HEALTHY,exact_duplicate_of:1722417477214.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418417552.jpg,HEALTHY,exact_duplicate_of:1722418397237.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418487794.jpg,HEALTHY,exact_duplicate_of:1722414035635.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418510636.jpg,HEALTHY,exact_duplicate_of:1722418484475.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418508498.jpg,HEALTHY,exact_duplicate_of:1722418445634.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418574089.jpg,HEALTHY,exact_duplicate_of:1722417369366.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418634645.jpg,HEALTHY,exact_duplicate_of:1722418606575.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418656594.jpg,HEALTHY,exact_duplicate_of:1722417477214.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418646912.jpg,HEALTHY,exact_duplicate_of:1722414035635.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418607062.jpg,HEALTHY,exact_duplicate_of:1722413524198.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418713215.jpg,HEALTHY,exact_duplicate_of:1722414694588.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418732774.jpg,HEALTHY,exact_duplicate_of:1722414694588.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418698889.jpg,HEALTHY,exact_duplicate_of:1722417545511.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418737452.jpg,HEALTHY,exact_duplicate_of:1722417545511.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418786945.jpg,HEALTHY,exact_duplicate_of:1722417545511.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418846375.jpg,HEALTHY,exact_duplicate_of:1722414694588.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418779493.jpg,HEALTHY,exact_duplicate_of:1722414694588.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418862191.jpg,HEALTHY,exact_duplicate_of:1722417545511.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418875658.jpg,HEALTHY,exact_duplicate_of:1722417596425.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418906877.jpg,HEALTHY,exact_duplicate_of:1722413277219.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722418914713.jpg,HEALTHY,exact_duplicate_of:1722417621343.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419049544.jpg,HEALTHY,exact_duplicate_of:1722413277219.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419037381.jpg,HEALTHY,exact_duplicate_of:1722419010771.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419157225.jpg,HEALTHY,exact_duplicate_of:1722417621343.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419184732.jpg,HEALTHY,exact_duplicate_of:1722413277219.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419152476.jpg,HEALTHY,exact_duplicate_of:1722413524198.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419220883.jpg,HEALTHY,exact_duplicate_of:1722410337186.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419228139.jpg,HEALTHY,exact_duplicate_of:1722417621343.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419236378.jpg,HEALTHY,exact_duplicate_of:1722418860340.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419269078.jpg,HEALTHY,exact_duplicate_of:1722410337186.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419294654.jpg,HEALTHY,exact_duplicate_of:1722418907117.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419317298.jpg,HEALTHY,exact_duplicate_of:1722418933963.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419330880.jpg,HEALTHY,exact_duplicate_of:1722410337186.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419345942.jpg,HEALTHY,exact_duplicate_of:1722418965796.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419356600.jpg,HEALTHY,exact_duplicate_of:1722419315106.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419263843.jpg,HEALTHY,exact_duplicate_of:1722418890519.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419385494.jpg,HEALTHY,exact_duplicate_of:1722410337186.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419408452.jpg,HEALTHY,exact_duplicate_of:1722419495306.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419499057.jpg,HEALTHY,exact_duplicate_of:1722415762123.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419612904.jpg,HEALTHY,exact_duplicate_of:1722419576725.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419616130.jpg,HEALTHY,exact_duplicate_of:1722411700534.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419719890.jpg,HEALTHY,exact_duplicate_of:1722415803886.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419746818.jpg,HEALTHY,exact_duplicate_of:1722419641718.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419686999.jpg,HEALTHY,exact_duplicate_of:1722419641718.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419775840.jpg,HEALTHY,exact_duplicate_of:1722419587876.jpg,,,,
/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722419661377.jpg,HEALTHY,exact_duplicate_of:1722419371978.jpg,,,,
